0.4421174,1.3162265999999998,1.3654602
0.22828659999999998,0.6678822,0.7087948
0.1222456,0.3602938,0.3481186
0.0700118,0.1838498,0.194503
0.053296600000000006,0.1079494,0.10610680000000001
0.04075140000000001,0.06286760000000001,0.06859420000000001
0.028153400000000002,0.0358874,0.036551600000000004
0.0260218,0.029578,0.030337000000000003
0.027099400000000003,0.029619600000000003,0.0284988
0.23913540000000003,0.6929304000000001,0.6700847999999999
0.1129826,0.3304834,0.3359102
0.061306400000000004,0.1675094,0.1717756
0.035399,0.0865986,0.0905008
0.0251424,0.049635200000000004,0.0528196
0.019712799999999996,0.0318126,0.0337338
0.014032,0.0193082,0.0206528
0.015376200000000001,0.017646799999999997,0.0165716
0.015218400000000002,0.0173228,0.0158398
0.1149162,0.327962,0.3336432
0.0567286,0.1651262,0.1680874
0.030824,0.0841076,0.0861566
0.0181734,0.0439254,0.04585
0.0128242,0.0259826,0.027277799999999998
0.010030599999999999,0.0182518,0.020643
0.0085074,0.011488799999999999,0.011494599999999999
0.007979000000000002,0.0091598,0.008455
0.0074887999999999995,0.0095378,0.00802
0.05753319999999999,0.1645184,0.16681820000000003
0.0285892,0.0826642,0.084075
0.0158818,0.0423286,0.04370159999999999
0.009294,0.0228414,0.0249614
0.006812799999999999,0.013891400000000002,0.0162934
0.0060464,0.010114000000000001,0.010850600000000002
0.0044558,0.006277199999999999,0.0063266
0.003977400000000001,0.0053486,0.0049997999999999996
0.003254,0.005286,0.0038746
0.0297416,0.0819574,0.0842764
0.014750599999999999,0.0417292,0.042614
0.0080244,0.0222882,0.0229662
0.0050349999999999995,0.013349,0.014301600000000001
0.0039726,0.008413,0.008669399999999999
0.0033681999999999996,0.0053644,0.0058464
0.0027738000000000003,0.0038613999999999996,0.0038848
0.0020754,0.0032824,0.0029435999999999998
0.0015398000000000002,0.0027482,0.0019222
0.0166406,0.042749,0.041869
0.0075,0.021776800000000002,0.022904400000000002
0.0043986,0.0130818,0.013336999999999998
0.002855,0.006256600000000001,0.006476999999999999
0.0021980000000000003,0.0040652,0.0045454
0.002073,0.0033284,0.0038255999999999997
0.0017266,0.0027021999999999997,0.0027038
0.0012046000000000001,0.0018071999999999997,0.0016222
0.0009446,0.0013935999999999996,0.001057
