0.0515254,0.14428520000000003,0.1460712
0.024635999999999998,0.072595,0.0740444
0.013246200000000003,0.038314799999999996,0.0377548
0.0076908,0.0192888,0.020126200000000004
0.0055148,0.0111086,0.011517999999999999
0.0044918,0.007800799999999999,0.0086078
0.0035827999999999997,0.005354,0.004946000000000001
0.0031874,0.0036783999999999996,0.003046
0.0028390000000000004,0.0034986,0.0028962000000000002
0.024259799999999998,0.07264200000000001,0.0739658
0.0123646,0.036868200000000004,0.0372196
0.0066922,0.0189032,0.0189198
0.0037907999999999996,0.0098806,0.009947799999999998
0.0027538,0.0062004,0.0058672
0.0022992,0.0036986000000000007,0.0038802000000000003
0.0015693999999999999,0.0022999999999999995,0.0025399999999999997
0.0015674,0.0021406,0.0019514
0.0015744,0.002212,0.001542
0.012565999999999999,0.0371576,0.036904000000000006
0.0062012,0.0189598,0.0185132
0.0033404000000000003,0.0096234,0.009962799999999999
0.0021524,0.0059137999999999994,0.0054976
0.0014704000000000002,0.0032824,0.0030786
0.0011848000000000002,0.0019344,0.0021968
0.0009507999999999999,0.0014448,0.0014474000000000002
0.0008588000000000001,0.0012444,0.001082
0.0007124,0.0011762,0.0008274
0.007097000000000001,0.020439600000000002,0.018496199999999997
0.0031523999999999996,0.009767,0.0094468
0.0016493999999999999,0.0048624,0.0055132
0.0010932000000000001,0.0030004,0.0030762000000000003
0.0008749999999999999,0.0018161999999999998,0.0018901999999999999
0.0007053999999999999,0.0012473999999999999,0.0013028
0.0005476,0.0008838,0.0008738000000000001
0.00044479999999999997,0.0007214,0.0006152
0.00032879999999999997,0.0006000000000000001,0.00039699999999999995
0.003651,0.011934,0.0103334
0.001738,0.005200799999999999,0.005783
0.000965,0.0030666,0.0029487999999999997
0.0006574,0.0016761999999999999,0.0017096
0.000505,0.0010988,0.0011062
0.0004574,0.0008166,0.0008449999999999999
0.000349,0.000567,0.000558
0.0002238,0.0003888,0.00032659999999999997
0.00017559999999999999,0.0003068,0.000214
0.0017936,0.005584399999999999,0.0050622
0.0008515999999999999,0.002572,0.0026792
0.0005452,0.0015121999999999998,0.0014987999999999998
0.00038260000000000003,0.0009143999999999999,0.0010202000000000002
0.0003624,0.0006966,0.0007228
0.0003372,0.0005390000000000001,0.0005628
0.0002124,0.00032720000000000004,0.00032419999999999997
0.00013800000000000002,0.00021519999999999997,0.00017779999999999998
0.0001114,0.00029620000000000004,0.00012959999999999998
