0.0052022,0.0063598000000000005,0.010558600000000001
0.011868799999999999,0.014460999999999998,0.0238092
0.0469816,0.0572408,0.09497059999999999
0.0027876,0.0033936,0.0055294
0.0059994,0.007335400000000001,0.011927799999999999
0.0241616,0.029405399999999998,0.048013600000000003
0.001438,0.0017662,0.0027354
0.0030453999999999998,0.0037122,0.005968800000000001
0.0121072,0.014840999999999998,0.024173599999999996
0.0009478,0.0011661999999999998,0.0019169999999999999
0.0021550000000000002,0.0026528000000000003,0.004158
0.008143599999999999,0.0100262,0.016436600000000003
0.0007334,0.000847,0.0014482000000000002
0.0015953999999999999,0.0019396,0.0033102
0.006173,0.0074092,0.012163
0.0005773999999999999,0.0007344000000000001,0.0012766
0.0012748,0.0015556,0.0025554
0.0049112,0.006139599999999999,0.009947000000000001
0.0005184,0.0006437999999999999,0.0009658
0.0010344,0.0013070000000000002,0.0021256
0.0041604,0.0050536,0.008201
