0.006460200000000001,0.006642199999999999,0.0089626,0.011156000000000001
0.005457399999999999,0.005612600000000001,0.007447799999999999,0.009233000000000002
0.0028988,0.0030746000000000002,0.003741,0.004488600000000001
0.0017897999999999998,0.0018336,0.0021806,0.0030438
0.0013073999999999998,0.0013434,0.0017092,0.0020264000000000002
0.013599400000000001,0.014834799999999999,0.0191488,0.0237352
0.0119196,0.012948399999999999,0.014857599999999999,0.017448
0.0072814,0.0074632000000000006,0.0099154,0.0113394
0.0051136,0.0045696,0.006803000000000001,0.0073756
0.0033188000000000002,0.0033708,0.004233,0.005177800000000001
0.0542006,0.0602406,0.0786048,0.0926952
0.0334818,0.036636199999999994,0.045172199999999996,0.052184999999999995
0.019638400000000004,0.022161400000000005,0.026649,0.030251999999999994
0.015510400000000002,0.014550799999999997,0.018807400000000002,0.018783599999999998
0.0114536,0.012028,0.0142396,0.016775400000000003
