0.006721,0.007468600000000001,0.009816,0.0109382
0.004908,0.006159,0.0079222,0.008254800000000001
0.0026544000000000003,0.0034492000000000004,0.004880399999999999,0.0053604
0.0024916,0.0020562,0.0029224,0.003883400000000001
0.0020246,0.00202,0.0036044,0.0030589999999999997
0.0140704,0.0156436,0.0200348,0.023823
0.0100248,0.0108542,0.0129904,0.016021399999999998
0.006353200000000001,0.006969600000000001,0.0095582,0.009628399999999999
0.005087400000000001,0.00477,0.005668999999999999,0.0071908
0.0034086,0.0036249999999999998,0.0045282,0.005180199999999999
0.055475399999999994,0.0606522,0.07780859999999999,0.0969716
0.0334626,0.0353568,0.045913,0.0513116
0.0200156,0.022232599999999998,0.025876200000000005,0.0293508
0.0155442,0.0141706,0.017818599999999997,0.0211408
0.011024999999999998,0.0112954,0.0134692,0.01487
