0.006721,0.007468600000000001,0.009816,0.0109382
0.0057384,0.0056018,0.0086086,0.008813999999999999
0.0036524,0.0039474,0.0047918,0.005403
0.0029836,0.0025729999999999998,0.0030434,0.0035632000000000003
0.0031974000000000004,0.0031528,0.0039008000000000003,0.0036574000000000003
0.0140704,0.0156436,0.0200348,0.023823
0.0140124,0.013690000000000003,0.015776400000000003,0.0198336
0.007107199999999999,0.0089728,0.011413799999999998,0.010544000000000001
0.0049072,0.0048418,0.0065684,0.007358000000000001
0.004749,0.0048658,0.0052318,0.0058214
0.055475399999999994,0.0606522,0.07780859999999999,0.0969716
0.0459586,0.05001,0.060127200000000006,0.06903980000000001
0.025788600000000002,0.025663400000000003,0.0306732,0.036648400000000005
0.018114199999999997,0.0181616,0.024326999999999998,0.026034
0.0115278,0.012736,0.0151068,0.0190324
